Height,Weight,Age,Gender,Muscule,Movement,TimeStamp,signal
189,70,20,1,42,8,2023-05-08T19:05:17.3544401+03:00,"[86, 77, 65, 68, 53, 56, 59, 47, 68, 56, 62, 74, 110, 53, 125, 68, 113, 71, 77, 83, 65, 65, 71, 59, 86, 113, 92, 74, 62, 65, 86, 62, 80, 47, 62, 95, 74, 116, 80, 101, 98, 131, 77, 71, 77, 83, 68, 95, 68, 77, 68, 86, 95, 104, 68, 65, 95, 50, 146, 59, 50, 56, 65, 59, 59, 59, 47, 68, 56, 38, 32, 56, 56, 56, 71, 50, 59, 47, 59, 32, 86, 38, 38, 41, 50, 56, 50, 56, 35, 47, 38, 41, 47, 44, 83, 53, 50, 41, 53, 53, 62, 53, 71, 38, 71, 41, 68, 47, 59, 95, 56, 53, 35, 86, 35, 122, 83]"
189,70,20,1,42,8,2023-05-08T19:05:22.0921545+03:00,"[56, 59, 56, 65, 47, 53, 68, 41, 74, 47, 80, 80, 47, 56, 68, 110, 50, 89, 86, 68, 71, 74, 74, 98, 68, 89, 74, 125, 65, 122, 110, 83, 71, 80, 62, 80, 65, 62, 62, 65, 95, 50, 80, 41, 71, 92, 41, 62, 68, 71, 110, 104, 56, 77, 68, 137, 77, 74, 74, 65, 47, 62, 116, 92, 98, 50, 92, 50, 104, 65, 92, 53, 92, 62, 77, 74, 41, 65, 59, 65, 29, 68, 65, 71, 62, 47, 44, 62, 47, 62, 56, 44, 59, 38, 62, 95, 83, 62, 77, 77, 50, 59, 56, 53, 68, 44, 47, 50, 59, 89, 41, 59, 74, 62, 50, 101, 38, 62]"
189,70,20,1,42,8,2023-05-08T19:05:27.2966891+03:00,"[68, 92, 53, 62, 56, 134, 65, 62, 50, 50, 65, 77, 44, 80, 56, 95, 50, 71, 131, 53, 56, 56, 59, 77, 143, 62, 83, 77, 98, 77, 83, 77, 83, 116, 107, 101, 74, 59, 71, 89, 77, 83, 116, 62, 116, 71, 92, 56, 83, 89, 77, 83, 98, 80, 74, 92, 74, 122, 74, 110, 92, 74, 86, 68, 44, 92, 77, 83, 62, 71, 80, 59, 53, 71, 56, 62, 50, 32, 59, 35, 80, 44, 50, 44, 59, 56, 29, 59, 50, 56, 56, 50, 56, 50, 50, 56, 38, 53, 44, 59, 50, 29, 44, 29, 29, 35, 41, 50, 56, 44, 35, 71, 71, 44, 47, 44, 71, 56, 62, 41, 83, 41, 89, 38, 71]"
189,70,20,1,42,8,2023-05-08T19:05:31.786772+03:00,"[50, 32, 50, 56, 32, 59, 62, 56, 56, 44, 89, 38, 77, 47, 35, 74, 47, 59, 68, 56, 56, 47, 50, 50, 98, 56, 71, 113, 89, 122, 119, 98, 74, 86, 131, 116, 104, 149, 110, 137, 140, 92, 143, 89, 98, 95, 62, 89, 98, 71, 98, 101, 77, 89, 113, 83, 119, 125, 107, 71, 116, 59, 71, 119, 86, 44, 83, 68, 62, 35, 50, 62, 80, 41, 71, 65, 35, 50, 44, 86, 50, 41, 74, 65, 35, 74, 62, 50, 59, 44, 56, 35, 74, 95, 77, 50, 53, 56, 77, 53, 47, 80, 53, 59, 62, 50, 38, 68, 56, 56, 41, 44, 38, 74]"
189,70,20,1,42,8,2023-05-08T19:05:36.6559301+03:00,"[101, 80, 65, 68, 50, 92, 38, 65, 65, 59, 56, 74, 74, 47, 83, 47, 68, 89, 47, 68, 68, 56, 68, 50, 59, 77, 83, 74, 65, 74, 149, 83, 110, 86, 98, 107, 83, 128, 107, 113, 149, 92, 62, 107, 80, 86, 89, 125, 101, 104, 89, 116, 80, 56, 104, 98, 83, 59, 113, 146, 68, 44, 77, 59, 125, 68, 92, 92, 86, 41, 47, 53, 74, 47, 59, 80, 47, 89, 32, 47, 44, 44, 89, 44, 53, 80, 44, 71, 56, 38, 65, 41, 74, 41, 80, 71, 116, 80, 74, 47, 86, 53, 71, 50, 53, 38, 77, 44, 44, 44, 41, 44, 29, 62, 38, 62, 59, 47]"
189,70,20,1,42,8,2023-05-08T19:05:41.9103388+03:00,"[38, 47, 53, 38, 47, 74, 47, 47, 50, 83, 119, 62, 104, 50, 65, 71, 53, 68, 143, 83, 110, 62, 83, 86, 68, 128, 83, 107, 77, 74, 71, 74, 74, 89, 116, 59, 68, 107, 137, 80, 89, 110, 62, 62, 50, 80, 98, 53, 38, 56, 44, 77, 53, 38, 53, 59, 44, 83, 65, 68, 56, 44, 35, 23, 59, 71, 47, 38, 56, 44, 62, 53, 56, 68, 80, 47, 56, 47, 38, 35, 35, 44, 38, 32, 26, 47, 62, 38, 44, 35, 47, 35, 41, 29, 65, 38, 38, 35, 47, 41, 77, 56, 68, 44, 59, 38, 65, 41, 47, 53, 29, 80, 62, 47, 44, 41, 41, 35, 44, 41, 50, 35, 71, 35, 56, 35, 38, 29, 44, 68]"
189,70,20,1,42,8,2023-05-08T19:05:46.7542821+03:00,"[65, 35, 29, 32, 53, 41, 38, 50, 35, 44, 59, 62, 32, 50, 62, 38, 38, 47, 41, 71, 68, 47, 44, 41, 56, 50, 50, 86, 62, 47, 68, 86, 47, 56, 59, 59, 62, 50, 50, 77, 62, 50, 65, 62, 101, 77, 65, 83, 71, 143, 98, 95, 77, 71, 68, 80, 98, 125, 86, 86, 71, 68, 56, 59, 71, 50, 50, 89, 44, 71, 53, 47, 56, 35, 68, 50, 56, 56, 74, 44, 35, 35, 56, 62, 50, 56, 38, 41, 44, 44, 35, 56, 80, 38, 56, 56, 62, 35, 35, 35, 29, 32, 47, 38, 38, 41, 53, 38, 29, 47, 74, 35, 65, 44, 59, 68, 53, 44, 50, 41, 47]"
189,70,20,1,42,8,2023-05-08T19:05:51.5600485+03:00,"[44, 47, 47, 59, 47, 38, 41, 41, 65, 44, 71, 50, 86, 47, 47, 83, 98, 53, 98, 92, 110, 50, 86, 107, 86, 92, 59, 68, 86, 59, 56, 80, 80, 101, 98, 89, 86, 134, 53, 68, 92, 47, 95, 44, 116, 62, 59, 62, 53, 59, 92, 77, 122, 89, 50, 98, 56, 50, 53, 77, 74, 74, 47, 56, 50, 35, 32, 65, 35, 68, 56, 47, 32, 38, 38, 41, 23, 32, 35, 56, 83, 44, 59, 32, 38, 47, 44, 47, 59, 44, 35, 38, 44, 65, 47, 86, 68, 47, 56, 65, 47, 47, 29, 83, 74, 56, 47, 41, 41, 95, 50, 44, 29, 68, 83, 32, 101, 71, 47, 44, 59]"
189,70,20,1,42,8,2023-05-08T19:05:56.1748646+03:00,"[50, 53, 38, 71, 44, 47, 38, 44, 56, 35, 35, 50, 38, 44, 44, 71, 35, 41, 59, 53, 62, 62, 77, 65, 68, 74, 47, 104, 104, 68, 104, 80, 89, 80, 74, 122, 131, 92, 80, 65, 74, 47, 59, 77, 128, 59, 83, 80, 62, 74, 71, 101, 71, 65, 62, 68, 98, 116, 47, 53, 86, 95, 74, 77, 89, 62, 44, 44, 44, 44, 47, 44, 65, 56, 53, 44, 44, 38, 41, 71, 104, 32, 41, 44, 38, 68, 77, 53, 35, 59, 53, 29, 59, 68, 50, 47, 56, 32, 56, 62, 35, 50, 41, 38, 44, 41, 41, 80, 29, 50, 50, 47, 35, 68, 35, 41, 41, 44]"
189,70,20,1,42,8,2023-05-08T19:06:02.0330677+03:00,"[47, 47, 56, 44, 47, 62, 65, 38, 50, 53, 56, 59, 38, 53, 65, 56, 104, 77, 86, 53, 62, 65, 92, 80, 101, 68, 62, 98, 83, 53, 44, 62, 53, 56, 44, 89, 140, 56, 47, 68, 113, 110, 98, 68, 71, 77, 65, 83, 89, 68, 71, 83, 80, 65, 56, 65, 77, 56, 68, 62, 53, 56, 47, 53, 47, 59, 44, 47, 47, 65, 53, 53, 50, 41, 41, 38, 44, 35, 41, 35, 41, 29, 32, 35, 35, 41, 32, 41, 32, 35, 56, 47, 32, 71, 41, 41, 47, 41, 74, 74, 41, 56, 62, 50, 65, 35, 50, 56, 26, 59, 50, 38, 41]"
189,70,20,1,42,8,2023-05-08T19:06:06.9627062+03:00,"[35, 41, 38, 32, 29, 35, 41, 41, 35, 44, 38, 35, 41, 44, 35, 41, 65, 56, 44, 44, 35, 44, 47, 41, 50, 44, 56, 56, 59, 38, 53, 53, 44, 53, 47, 65, 50, 80, 56, 77, 47, 80, 74, 68, 59, 77, 59, 68, 44, 86, 56, 77, 89, 62, 77, 98, 92, 59, 92, 134, 80, 53, 65, 98, 62, 68, 62, 77, 29, 59, 71, 50, 44, 59, 50, 59, 41, 35, 41, 53, 50, 62, 47, 44, 41, 47, 23, 44, 38, 53, 41, 38, 44, 41, 50, 29, 32, 29, 47, 29, 32, 32, 35, 32, 62, 50, 44, 23, 65, 44, 50, 59, 47, 62, 53, 44]"
189,70,20,1,42,8,2023-05-08T19:06:11.4527602+03:00,"[41, 56, 71, 38, 53, 41, 50, 68, 44, 44, 53, 50, 56, 83, 53, 71, 44, 71, 50, 50, 62, 38, 68, 59, 149, 149, 119, 143, 101, 71, 77, 80, 53, 68, 71, 89, 71, 62, 101, 83, 101, 68, 92, 59, 71, 56, 86, 77, 44, 128, 71, 68, 83, 95, 71, 86, 119, 68, 110, 53, 80, 98, 50, 62, 35, 68, 53, 56, 50, 53, 41, 59, 53, 41, 68, 50, 35, 62, 38, 35, 38, 56, 56, 92, 62, 26, 32, 29, 38, 41, 74, 44, 32, 41, 35, 50, 44, 38, 32, 29, 71, 32, 29, 44, 44, 26, 59, 50, 29]"
189,70,20,1,42,8,2023-05-08T19:06:15.5773717+03:00,"[32, 32, 35, 32, 38, 32, 47, 53, 56, 62, 41, 38, 47, 44, 50, 50, 44, 71, 71, 68, 41, 68, 41, 29, 47, 32, 50, 62, 53, 47, 59, 65, 59, 62, 92, 89, 62, 122, 149, 149, 71, 125, 89, 92, 71, 122, 65, 59, 65, 74, 89, 77, 110, 68, 92, 119, 77, 50, 44, 71, 47, 50, 53, 32, 59, 56, 44, 47, 29, 38, 23, 32, 56, 50, 44, 35, 62, 32, 32, 38, 59, 47, 41, 38, 38, 47, 59, 35, 29, 32, 38, 41, 41, 41, 41, 35, 47, 41, 38, 38]"
189,70,20,1,42,8,2023-05-08T19:06:19.9038873+03:00,"[47, 41, 32, 59, 50, 38, 53, 38, 59, 62, 83, 74, 50, 53, 44, 65, 44, 59, 53, 83, 95, 47, 56, 50, 56, 68, 65, 56, 62, 80, 56, 62, 98, 38, 89, 98, 107, 101, 86, 116, 122, 98, 92, 101, 86, 110, 80, 95, 65, 110, 80, 113, 86, 62, 86, 113, 77, 62, 65, 56, 56, 38, 41, 50, 47, 47, 35, 50, 44, 35, 50, 29, 32, 38, 38, 35, 53, 59, 44, 47, 35, 44, 44, 44, 38, 41, 41, 29, 35, 86, 53, 47, 35, 59, 53, 56, 62, 47, 44, 41, 53, 35, 41, 41, 47]"
189,70,20,1,42,8,2023-05-08T19:06:24.383102+03:00,"[41, 47, 41, 44, 53, 38, 29, 65, 65, 38, 47, 89, 47, 86, 56, 65, 56, 50, 86, 65, 50, 71, 62, 65, 83, 86, 47, 68, 71, 50, 59, 74, 101, 56, 74, 53, 83, 65, 59, 74, 80, 98, 80, 95, 56, 68, 68, 56, 98, 50, 41, 47, 38, 32, 38, 47, 44, 50, 44, 38, 38, 44, 44, 59, 47, 86, 38, 35, 35, 50, 50, 44, 47, 50, 41, 38, 47, 50, 35, 41, 41, 32, 44, 44, 53, 53, 44, 38, 53, 44, 38, 68, 29, 35, 32, 59, 35, 38, 47, 44, 35, 32, 47, 53, 29, 29, 50]"
189,70,20,1,42,8,2023-05-08T19:06:29.5074458+03:00,"[32, 44, 41, 32, 41, 47, 26, 29, 32, 38, 41, 29, 38, 50, 35, 50, 35, 53, 29, 32, 47, 32, 44, 65, 50, 35, 44, 44, 56, 62, 56, 65, 44, 50, 41, 65, 35, 92, 74, 41, 65, 53, 77, 80, 83, 107, 65, 59, 65, 89, 86, 68, 98, 104, 65, 86, 47, 62, 68, 47, 56, 56, 98, 89, 77, 86, 83, 53, 68, 53, 53, 38, 32, 38, 32, 35, 35, 38, 35, 35, 35, 35, 26, 47, 59, 38, 38, 26, 35, 50, 32, 44, 35, 26, 35, 71, 38, 44, 29, 56, 41, 38, 41, 38, 47, 56, 41, 41, 41, 32, 47, 44, 38, 29, 35, 44, 38, 32, 32, 71, 77, 50, 47, 65, 56]"
189,70,20,1,42,8,2023-05-08T19:06:35.1499452+03:00,"[38, 35, 38, 32, 41, 44, 47, 53, 32, 32, 50, 32, 44, 32, 47, 41, 50, 47, 29, 41, 44, 56, 35, 74, 29, 29, 56, 59, 47, 44, 62, 44, 44, 59, 65, 68, 59, 35, 62, 50, 65, 53, 59, 74, 68, 95, 71, 146, 104, 128, 122, 83, 62, 68, 56, 77, 77, 68, 92, 80, 71, 74, 77, 65, 62, 53, 56, 62, 38, 35, 44, 53, 35, 41, 29, 38, 41, 41, 38, 53, 59, 32, 35, 38, 59, 44, 29, 47, 62, 44, 41, 56, 32, 35, 41, 44, 41, 44, 35, 35, 74, 35, 32, 53]"
189,70,20,1,42,8,2023-05-08T19:06:39.3593503+03:00,"[44, 65, 59, 41, 47, 86, 38, 50, 47, 35, 50, 59, 47, 47, 56, 50, 29, 59, 68, 56, 71, 56, 38, 47, 74, 56, 56, 62, 59, 50, 56, 89, 68, 68, 53, 50, 68, 53, 68, 77, 137, 65, 68, 83, 80, 62, 101, 98, 77, 89, 92, 59, 95, 62, 71, 65, 41, 53, 80, 68, 38, 56, 44, 62, 41, 29, 35, 53, 47, 41, 38, 44, 41, 35, 35, 35, 44, 29, 44, 47, 53, 44, 26, 29, 59, 44, 26, 50, 35, 41, 53, 56, 29, 26, 41, 59, 50, 38, 47, 53, 53, 47]"
189,70,20,1,42,8,2023-05-08T19:06:43.1156072+03:00,"[59, 44, 47, 44, 47, 50, 47, 38, 44, 53, 47, 53, 44, 44, 56, 62, 50, 50, 44, 68, 44, 68, 41, 41, 41, 56, 74, 53, 44, 53, 50, 74, 86, 65, 131, 83, 77, 68, 110, 131, 86, 92, 65, 74, 77, 74, 77, 74, 41, 80, 149, 56, 86, 53, 83, 26, 47, 41, 38, 53, 38, 50, 35, 47, 44, 44, 68, 50, 44, 35, 50, 50, 26, 56, 62, 50, 50, 47, 47, 38, 65, 44, 38, 41, 62, 38, 59, 53]"
189,70,20,1,42,8,2023-05-08T19:06:46.8310044+03:00,"[29, 35, 35, 53, 41, 38, 35, 38, 41, 56, 35, 47, 71, 41, 38, 38, 59, 41, 47, 59, 62, 53, 86, 62, 56, 41, 53, 80, 62, 44, 59, 68, 89, 95, 101, 101, 98, 56, 89, 77, 59, 83, 65, 50, 68, 80, 104, 77, 71, 56, 83, 44, 53, 35, 71, 42, 35, 59, 44, 44, 56, 47, 95, 35, 44, 44, 56, 41, 47, 29, 32, 35, 53, 44, 44, 44, 56, 35, 50, 44, 62, 38, 44, 35, 44]"
189,70,20,1,42,10,2023-05-08T19:07:00.2269585+03:00,"[32, 29, 26, 38, 32, 29, 41, 26, 38, 29, 38, 38, 35, 26, 47, 32, 38, 35, 38, 35, 32, 26, 29, 26, 47, 35, 29, 29, 32, 50, 47, 35, 29, 53, 44, 32, 56, 35, 41, 32, 41, 44, 29, 38, 47, 35, 35, 35, 47, 29, 35, 32, 38, 41, 47, 35, 35, 35, 32, 35, 29, 35, 38, 38, 38, 38, 32, 38, 26, 32, 35, 35, 29, 26, 26, 38, 35, 38, 35, 38, 35, 32, 29, 29, 35, 32, 35, 38, 23, 29, 38, 41, 38, 35, 35, 32, 26, 38, 29, 29]"
189,70,20,1,42,10,2023-05-08T19:07:04.0729361+03:00,"[32, 50, 38, 32, 35, 38, 35, 29, 35, 29, 29, 44, 26, 44, 32, 32, 35, 38, 23, 29, 26, 29, 38, 44, 41, 35, 35, 35, 38, 41, 35, 47, 62, 56, 44, 29, 32, 35, 35, 32, 44, 41, 29, 44, 38, 47, 32, 35, 35, 35, 29, 32, 29, 32, 47, 35, 38, 35, 35, 35, 29, 23, 29, 35, 32, 29, 32, 29, 26, 35, 38, 29, 32, 32, 32, 29, 35, 44, 26, 29, 32, 35, 29, 29, 44, 32, 29, 38, 26, 41, 35, 38, 26, 32, 38, 35]"
189,70,20,1,42,10,2023-05-08T19:07:08.0275928+03:00,"[32, 38, 35, 44, 32, 38, 35, 26, 29, 32, 29, 32, 38, 41, 44, 29, 29, 29, 38, 26, 47, 44, 41, 26, 29, 38, 35, 35, 44, 32, 38, 38, 38, 38, 29, 32, 35, 35, 29, 44, 41, 41, 38, 35, 35, 26, 29, 32, 32, 38, 38, 50, 29, 44, 38, 44, 41, 32, 32, 32, 29, 44, 29, 29, 35, 38, 38, 32, 32, 38, 41, 29, 32, 26, 29, 32, 32, 29, 44, 32, 32, 41, 26, 38, 35, 29, 29, 26, 41, 38, 38, 35, 29, 38, 23, 32, 41, 35, 38]"
189,70,20,1,42,10,2023-05-08T19:07:12.0788243+03:00,"[29, 35, 32, 32, 35, 44, 32, 38, 41, 32, 26, 32, 23, 38, 35, 32, 32, 29, 29, 38, 32, 38, 29, 35, 38, 29, 29, 47, 35, 38, 35, 41, 23, 29, 35, 53, 44, 32, 38, 41, 38, 32, 56, 47, 29, 35, 47, 53, 32, 32, 29, 32, 41, 38, 47, 47, 44, 41, 47, 35, 35, 32, 32, 35, 41, 26, 38, 32, 44, 32, 32, 32, 38, 44, 32, 35, 29, 38, 35, 41, 35, 29, 32, 38, 38, 44, 41, 35, 38, 29, 29, 32, 32, 35, 41, 26, 35, 41, 29, 38, 35]"
189,70,20,1,42,10,2023-05-08T19:07:16.021222+03:00,"[26, 44, 41, 35, 41, 32, 29, 23, 32, 35, 35, 35, 44, 32, 38, 50, 32, 38, 32, 26, 44, 32, 29, 38, 41, 29, 35, 32, 44, 44, 26, 32, 35, 32, 35, 29, 32, 26, 35, 29, 38, 35, 35, 44, 41, 29, 29, 44, 47, 38, 29, 41, 35, 29, 35, 47, 32, 41, 32, 38, 41, 35, 38, 29, 35, 32, 32, 26, 26, 26, 32, 50, 41, 32, 26, 44, 38, 44, 26, 29, 35, 35, 44, 29, 32, 35, 38, 41, 32, 29, 29, 29, 29, 44, 32, 38, 32, 29, 38, 32, 38]"
189,70,20,1,42,10,2023-05-08T19:07:20.0709445+03:00,"[41, 32, 35, 35, 29, 35, 35, 29, 35, 32, 29, 29, 38, 44, 32, 29, 35, 38, 35, 32, 38, 32, 41, 32, 35, 23, 29, 44, 35, 29, 41, 35, 35, 38, 41, 26, 38, 41, 32, 44, 35, 38, 41, 38, 38, 32, 38, 41, 26, 44, 29, 44, 38, 38, 26, 29, 41, 35, 38, 29, 32, 35, 44, 29, 35, 38, 47, 32, 41, 35, 35, 32, 29, 32, 35, 35, 32, 29, 23, 35, 35, 38, 32, 38, 32, 44, 38, 32, 38, 35, 44, 32, 35, 41, 29, 38, 29, 41, 29, 35, 32, 32, 29]"
189,70,20,1,42,10,2023-05-08T19:07:23.8929673+03:00,"[35, 26, 44, 32, 29, 35, 35, 38, 38, 32, 32, 26, 32, 41, 23, 29, 35, 35, 26, 35, 32, 41, 38, 38, 29, 29, 35, 47, 41, 41, 47, 41, 41, 50, 29, 41, 35, 29, 35, 38, 35, 29, 41, 35, 32, 35, 38, 38, 32, 41, 41, 35, 38, 38, 41, 35, 35, 38, 38, 32, 26, 29, 29, 32, 32, 35, 32, 35, 38, 35, 50, 32, 26, 29, 38, 38, 35, 38, 26, 38, 38, 32, 32, 32, 32, 38, 32, 32, 35, 35, 32, 29, 50, 50, 47, 29, 32, 26]"
189,70,20,1,42,10,2023-05-08T19:07:27.6000857+03:00,"[47, 41, 32, 41, 41, 35, 35, 41, 35, 44, 32, 35, 26, 29, 47, 32, 29, 35, 32, 35, 32, 35, 35, 38, 32, 29, 38, 38, 41, 44, 35, 29, 38, 38, 38, 50, 50, 38, 26, 35, 26, 35, 41, 35, 32, 26, 44, 44, 38, 44, 35, 35, 32, 38, 35, 41, 35, 35, 38, 29, 35, 23, 26, 38, 38, 29, 29, 38, 44, 29, 23, 32, 44, 38, 35, 32, 38, 38, 29, 38, 35, 32, 23, 38, 38, 44, 32, 35, 38, 32, 38, 32, 35, 35]"
189,70,20,1,42,10,2023-05-08T19:07:31.4799846+03:00,"[35, 38, 38, 35, 29, 32, 35, 35, 32, 32, 35, 35, 29, 26, 23, 23, 35, 32, 32, 35, 32, 29, 35, 32, 35, 38, 32, 47, 32, 41, 41, 32, 35, 32, 47, 35, 41, 53, 38, 38, 38, 32, 26, 35, 35, 32, 32, 35, 44, 50, 32, 53, 35, 32, 41, 38, 38, 32, 26, 29, 41, 35, 35, 23, 32, 32, 23, 38, 41, 38, 50, 41, 47, 29, 26, 29, 38, 29, 29, 38, 41, 32, 35, 35, 26, 32, 53, 35, 29, 23, 44, 38, 32, 35, 32, 29, 32]"
189,70,20,1,42,10,2023-05-08T19:07:35.351732+03:00,"[32, 32, 38, 32, 32, 35, 29, 35, 38, 35, 35, 29, 35, 35, 35, 35, 32, 32, 35, 26, 35, 32, 29, 29, 29, 35, 38, 47, 44, 35, 32, 29, 29, 32, 35, 44, 32, 35, 32, 32, 50, 29, 44, 44, 38, 35, 29, 32, 38, 35, 35, 35, 29, 38, 38, 32, 35, 38, 32, 41, 35, 41, 38, 32, 29, 32, 35, 38, 26, 38, 23, 35, 26, 32, 38, 32, 38, 32, 32, 26, 68, 29, 62, 47, 41, 38, 35, 38, 56, 29, 35, 32]"
189,70,20,1,42,10,2023-05-08T19:07:39.5968684+03:00,"[32, 35, 29, 41, 35, 29, 32, 38, 38, 35, 38, 29, 41, 26, 35, 26, 32, 41, 32, 26, 38, 32, 38, 41, 29, 29, 35, 38, 32, 32, 38, 29, 32, 35, 44, 32, 41, 32, 29, 32, 32, 38, 35, 32, 53, 38, 32, 35, 44, 29, 47, 41, 53, 44, 41, 32, 26, 38, 44, 38, 38, 32, 32, 29, 35, 26, 44, 32, 38, 29, 29, 35, 32, 32, 32, 50, 47, 32, 32, 44, 32, 26, 23, 23, 32, 44, 29, 26, 35, 32, 35, 32, 29, 29, 35, 41, 35, 32, 35, 23, 38, 35, 38]"
189,70,20,1,42,10,2023-05-08T19:07:43.5381314+03:00,"[35, 23, 41, 32, 44, 71, 53, 38, 53, 56, 38, 44, 47, 44, 35, 26, 32, 35, 32, 32, 23, 29, 29, 35, 44, 32, 32, 41, 32, 47, 47, 41, 35, 35, 26, 29, 44, 56, 35, 44, 35, 47, 29, 35, 35, 32, 32, 35, 41, 44, 32, 35, 44, 41, 44, 41, 50, 35, 26, 35, 38, 23, 41, 35, 41, 35, 35, 35, 32, 35, 35, 29, 41, 38, 29, 35, 29, 29, 26, 41, 29, 35, 47, 38, 29, 32, 35, 29, 32, 29, 38, 41, 29, 32, 35, 41, 35, 35, 32, 32, 32, 26, 35]"
189,70,20,1,42,10,2023-05-08T19:07:49.5104729+03:00,"[29, 35, 32, 32, 32, 38, 35, 35, 32, 32, 32, 26, 35, 38, 29, 32, 38, 26, 29, 44, 29, 38, 29, 38, 29, 38, 32, 41, 35, 35, 38, 35, 35, 29, 47, 32, 41, 35, 35, 35, 38, 35, 38, 29, 47, 32, 47, 35, 53, 35, 47, 41, 47, 38, 41, 29, 38, 47, 41, 29, 32, 38, 41, 35, 41, 26, 32, 41, 35, 26, 29, 38, 38, 35, 35, 29, 41, 35, 32, 26, 41, 35, 20, 29, 35, 29, 41, 41, 29, 38, 26, 44, 38, 32, 26, 29, 29, 44, 38, 35, 38, 29, 29]"
189,70,20,1,42,10,2023-05-08T19:07:53.4821221+03:00,"[32, 32, 38, 47, 38, 35, 32, 68, 53, 56, 41, 44, 32, 35, 38, 32, 50, 26, 29, 35, 38, 29, 29, 29, 41, 26, 44, 41, 29, 41, 38, 32, 47, 29, 41, 32, 32, 29, 38, 38, 35, 38, 41, 38, 41, 35, 41, 38, 35, 35, 47, 38, 41, 38, 29, 35, 23, 29, 35, 44, 32, 29, 29, 41, 32, 41, 32, 32, 35, 35, 29, 35, 38, 32, 47, 29, 35, 32, 35, 29, 38, 32, 32, 41, 35, 41, 32, 35, 32, 32, 32, 38, 44, 32, 35, 44, 29, 47, 35, 35, 32, 32]"
189,70,20,1,42,10,2023-05-08T19:07:57.6617557+03:00,"[41, 29, 38, 32, 35, 41, 26, 26, 32, 32, 35, 29, 47, 32, 35, 35, 32, 38, 29, 32, 38, 35, 35, 35, 38, 32, 35, 23, 29, 32, 44, 32, 41, 38, 29, 32, 44, 32, 26, 50, 32, 29, 29, 29, 29, 35, 47, 47, 35, 38, 38, 32, 41, 29, 35, 26, 41, 41, 35, 47, 38, 44, 32, 32, 41, 32, 44, 41, 38, 35, 38, 29, 32, 29, 29, 32, 26, 29, 35, 41, 23, 32, 35, 38, 35, 41, 44, 38, 35, 32, 32, 35, 44, 29, 47, 29, 32, 23, 35, 41, 32, 35, 35, 41, 32]"
189,70,20,1,42,10,2023-05-08T19:08:01.7964736+03:00,"[32, 38, 50, 41, 26, 50, 32, 41, 41, 47, 41, 29, 38, 38, 35, 32, 38, 29, 32, 50, 26, 35, 35, 35, 29, 47, 32, 29, 32, 26, 41, 26, 29, 41, 41, 41, 41, 38, 47, 32, 41, 41, 32, 41, 38, 44, 32, 35, 44, 56, 35, 35, 35, 32, 32, 41, 35, 38, 26, 32, 32, 26, 32, 29, 35, 35, 29, 35, 29, 32, 38, 29, 26, 35, 29, 26, 35, 23, 29, 41, 26, 35, 38, 32, 35, 26, 32, 26, 35, 29, 35, 20, 38, 29, 35, 29, 26, 32, 29, 29]"
189,70,20,1,42,10,2023-05-08T19:08:05.9221217+03:00,"[50, 23, 32, 38, 32, 32, 32, 47, 41, 29, 38, 32, 26, 29, 44, 29, 35, 35, 32, 29, 32, 35, 41, 50, 35, 29, 35, 38, 38, 47, 38, 32, 44, 32, 56, 44, 47, 35, 38, 44, 29, 38, 35, 65, 38, 53, 35, 47, 32, 41, 38, 32, 41, 20, 26, 35, 32, 41, 29, 35, 41, 26, 23, 32, 44, 29, 26, 29, 35, 29, 26, 38, 29, 32, 35, 32, 35, 35, 29, 35, 41, 38, 29, 32, 32, 32, 29, 26, 38, 41, 41, 41, 29, 26, 38, 41, 26, 29, 35, 29, 29, 29, 35, 38]"
189,70,20,1,42,10,2023-05-08T19:08:12.4798867+03:00,"[38, 38, 29, 26, 32, 38, 32, 29, 35, 35, 56, 50, 38, 38, 26, 26, 32, 26, 29, 44, 32, 47, 35, 29, 35, 32, 29, 41, 32, 32, 32, 29, 26, 38, 32, 38, 35, 41, 32, 62, 38, 23, 35, 29, 53, 35, 35, 50, 32, 35, 38, 47, 32, 35, 38, 32, 32, 47, 32, 32, 35, 26, 29, 38, 26, 29, 35, 41, 38, 41, 35, 23, 29, 35, 38, 32, 35, 38, 38, 29, 44, 32, 29, 38, 44, 32, 44, 38, 35, 32, 41, 41, 44, 29, 38, 32, 32, 32, 41]"
189,70,20,1,42,10,2023-05-08T19:08:16.1611454+03:00,"[26, 32, 35, 29, 29, 35, 26, 32, 29, 26, 26, 35, 32, 38, 32, 26, 32, 32, 41, 35, 32, 41, 29, 41, 41, 41, 38, 44, 38, 26, 44, 41, 41, 35, 41, 56, 68, 101, 44, 62, 35, 56, 41, 38, 38, 38, 41, 29, 38, 53, 38, 44, 32, 35, 44, 38, 32, 35, 32, 44, 32, 35, 32, 41, 35, 26, 41, 32, 35, 32, 38, 38, 29, 35, 38, 35, 32, 38, 35, 32, 38, 35, 32, 38, 32, 44, 32, 32, 29]"
